CUSTOMER_ID,CHECK_ID,BANK_ACCOUNT_ID,AMOUNT,CREATE_DATE,USER_ID,CHECK_DATE,STATUS,SELL_RATE,BUY_RATE,POSTING_DATE,ENTITY_ID,DEPOSIT_ID,MARKED_FOR_PURGE,PAYMENT_METHOD,CURRENCY_ID,USER_EXCH_RATE,VOID_DATE,VOID_CLEARED_DATE
TA0010,TRNSF BBVA,0136176577,15033.18,10/1/2002,HOMERO,9/30/2002,A,1,1,9/30/2002,GENIN,001,N,C,MEX$,N,,
CA0036,EFE26-09-2002,34937,1450,10/1/2002,HOMERO,9/26/2002,A,1,1,9/26/2002,GENIN,47,N,C,MEX$,N,,
DA0009,20021007 tr,34937,2500,10/7/2002,SYSADM,10/7/2002,A,1,1,10/7/2002,GENIN,32,N,C,MEX$,N,,
CA0017,10673 SRF,0136176577,10170.3,10/7/2002,SYSADM,10/7/2002,A,1,1,10/7/2002,GENIN,09,N,C,MEX$,N,,
TA0006,10200 BX,0136176577,12190,10/7/2002,SYSADM,10/7/2002,A,1,1,10/7/2002,GENIN,50,N,C,MEX$,N,,
CA0024,EFE20021007,34937,1119.66,10/7/2002,SYSADM,10/7/2002,A,1,1,10/7/2002,GENIN,14,N,C,MEX$,N,,
CA0038,TR20020911,34937,5353.25,10/7/2002,SYSADM,9/12/2002,A,1,1,9/12/2002,GENIN,51,N,C,MEX$,N,,
TI0001,TR20021001,0136176577,121152.5,10/7/2002,SYSADM,10/1/2002,A,1,1,10/1/2002,GENIN,16,N,C,MEX$,N,,
TI0001,TR20021003,0136176577,121152.5,10/7/2002,SYSADM,10/3/2002,A,1,1,10/3/2002,GENIN,16,N,C,MEX$,N,,
CA0014,TR20021010,34937,105687.99,10/9/2002,HOMERO,10/10/2002,A,1,1,10/10/2002,GENIN,10,N,C,MEX$,N,,
DA0001,1676 BX,34937,40250,10/9/2002,HOMERO,10/10/2002,A,1,1,10/10/2002,GENIN,12,N,C,MEX$,N,,
TA0001,25866 BBV,0136176577,8944.99,10/9/2002,HOMERO,10/9/2002,A,1,1,10/9/2002,GENIN,26,N,C,MEX$,N,,
CA0033,2696 BBV,0136176577,1621.5,10/9/2002,HOMERO,10/9/2002,A,1,1,10/9/2002,GENIN,42,N,C,MEX$,N,,
TA0016,TR20021008,34937,11612.7,10/9/2002,HOMERO,10/8/2002,A,1,1,10/8/2002,GENIN,43,N,C,MEX$,N,,
TA0010,TR20021015,0136176577,21969.24,10/15/2002,HOMERO,10/15/2002,A,1,1,10/15/2002,GENIN,001,N,C,MEX$,N,,
TA0001,25901 BBV,0136176577,3094.65,10/15/2002,HOMERO,10/16/2002,A,1,1,10/16/2002,GENIN,26,N,C,MEX$,N,,
DA0004,803 BR,0136176577,2760,10/17/2002,HOMERO,10/18/2002,A,1,1,10/18/2002,GENIN,44,N,C,MEX$,N,,
DA0004,809 BR,0136176577,5520,10/17/2002,HOMERO,10/18/2002,A,1,1,10/18/2002,GENIN,44,N,C,MEX$,N,,
TI0002,7689 BN,0136176577,330.51,10/17/2002,HOMERO,10/18/2002,A,1,1,10/18/2002,GENIN,46,N,C,MEX$,N,,
TA0006,10231 BX,0136176577,4140,10/17/2002,HOMERO,10/18/2002,A,1,1,10/18/2002,GENIN,50,N,C,MEX$,N,,
TA0020,EF20021011,34937,2921,10/17/2002,HOMERO,10/11/2002,A,1,1,10/11/2002,GENIN,52,N,C,MEX$,N,,
TI0002,7672 BN,0136176577,575,10/17/2002,HOMERO,10/9/2002,A,1,1,10/9/2002,GENIN,46,N,C,MEX$,N,,
DA0009,TR20021023,34937,2500,10/22/2002,HOMERO,10/23/2002,A,1,1,10/23/2002,GENIN,32,N,C,MEX$,N,,
CA0017,10721 SRF,0136176577,9822.51,10/24/2002,HOMERO,10/25/2002,A,1,1,10/25/2002,GENIN,09,N,C,MEX$,N,,
TA0007,TR2002/22/10,014776993-4,28186.5,10/27/2002,SYSADM,10/22/2002,A,1,1,10/22/2002,GENIN,13,N,C,MEX$,N,,
CA0014,TR2002/10/24,34937,32619.75,10/27/2002,SYSADM,10/24/2002,A,1,1,10/24/2002,GENIN,10,N,C,MEX$,N,,
TA0001,CH2002/10/23,0136176577,13109.04,10/27/2002,SYSADM,10/23/2002,A,1,1,10/23/2002,GENIN,26,N,C,MEX$,N,,
DA0009,TR20021028,34937,2500,10/27/2002,HOMERO,10/28/2002,A,1,1,10/28/2002,GENIN,32,N,C,MEX$,N,,
TA0001,25986 BBV,0136176577,30392.3,10/29/2002,HOMERO,10/30/2002,A,1,1,10/30/2002,GENIN,26,N,C,MEX$,N,,
TA0010,TR20021030,0136176577,14247.42,10/29/2002,HOMERO,10/30/2002,A,1,1,10/30/2002,GENIN,001,N,C,MEX$,N,,
TA0006,10327 BX,34937,8280,10/31/2002,HOMERO,11/1/2002,A,1,1,11/1/2002,GENIN,50,N,C,MEX$,N,,
CA0017,10729 SRF,0136176577,9822.51,10/31/2002,HOMERO,11/1/2002,A,1,1,11/1/2002,GENIN,09,N,C,MEX$,N,,
CF0002,3617 BBV,0136176577,2070,11/3/2002,HOMERO,11/4/2002,A,1,1,11/4/2002,GENIN,07,N,C,MEX$,N,,
TA0013,4589 BN,0136176577,55545,11/4/2002,SYSADM,11/6/2002,A,1,1,11/6/2002,GENIN,24,N,C,MEX$,N,,
CA0014,TR20021007,34937,135207.31,11/6/2002,SYSADM,11/7/2002,A,1,1,11/7/2002,GENIN,10,N,C,MEX$,N,,
DA0009,TR20021107,34937,2073.75,11/6/2002,SYSADM,11/15/2002,A,1,1,11/15/2002,GENIN,32,N,C,MEX$,N,,
TI0002,0276 BX,34937,826.28,11/7/2002,HOMERO,11/8/2002,A,1,1,11/8/2002,GENIN,46,N,C,MEX$,N,,
TA0016,TR20021113,34937,18880.24,11/12/2002,HOMERO,11/13/2002,A,1,1,11/13/2002,GENIN,43,N,C,MEX$,N,,
TI0001,TR20021114,0136176577,242305,11/14/2002,HOMERO,11/14/2002,A,1,1,11/14/2002,GENIN,16,N,C,MEX$,N,,
DA0009,TR 20021107,34937,5750,11/18/2002,SYSADM,11/15/2002,A,1,1,11/15/2002,GENIN,32,N,C,MEX$,N,,
TA0010,TR 2002/11/18,0136176577,18658.84,11/18/2002,SYSADM,11/18/2002,A,1,1,11/18/2002,GENIN,001,N,C,MEX$,N,,
CA0042,EFECTIVO,0136176577,848.28,11/25/2002,HOMERO,11/26/2002,A,1,1,11/26/2002,GENIN,53,N,C,MEX$,N,,
DA0008,54667 BITAL,0136176577,1495,11/25/2002,HOMERO,11/26/2002,A,1,1,11/26/2002,GENIN,21,N,C,MEX$,N,,
TA0013,4693 BN,0136176577,48300,11/26/2002,HOMERO,11/27/2002,A,1,1,11/27/2002,GENIN,24,N,C,MEX$,N,,
TA0012,68166 BBVA,0136176577,2825.09,11/26/2002,HOMERO,11/27/2002,A,1,1,11/27/2002,GENIN,55,N,C,MEX$,N,,
TA0014,2925 BX,34937,3943.35,11/26/2002,HOMERO,11/27/2002,A,1,1,11/27/2002,GENIN,28,N,C,MEX$,N,,
DA0001,1851 BX,0136176577,22565.88,11/27/2002,HOMERO,11/27/2002,A,1,1,11/27/2002,GENIN,56,N,C,MEX$,N,,
TA0006,2002NOV29,34937,12190,11/28/2002,HOMERO,11/29/2002,A,1,1,11/29/2002,GENIN,50,N,C,MEX$,N,,
TA0010,TR20021129,0136176577,19137.67,12/1/2002,HOMERO,11/29/2002,A,1,1,11/29/2002,GENIN,001,N,C,MEX$,N,,
TA0001,26190 BBVA,0136176577,5157.75,12/3/2002,HOMERO,12/4/2002,A,1,1,12/4/2002,GENIN,26,N,C,MEX$,N,,
TA0016,TR20021204,34937,17424.88,12/3/2002,HOMERO,12/4/2002,A,1,1,12/4/2002,GENIN,43,N,C,MEX$,N,,
CA0014,TR20021205,34937,41352,12/4/2002,HOMERO,12/5/2002,A,1,1,12/5/2002,GENIN,10,N,C,MEX$,N,,
TA0001,26252 BBVA,0136176577,13245.12,12/10/2002,HOMERO,12/11/2002,A,1,1,12/11/2002,GENIN,26,N,C,MEX$,N,,
CA0043,EFEVO,0136176577,199.64,12/12/2002,SYSADM,12/13/2002,A,1,1,12/13/2002,GENIN,57,N,C,MEX$,N,,
DA0012,9754696 BITAL,0136176577,3036,12/12/2002,SYSADM,12/13/2002,A,1,1,12/13/2002,GENIN,58,N,C,MEX$,N,,
TA0006,10522 BX,34937,4140,12/15/2002,HOMERO,12/16/2002,A,1,1,12/16/2002,GENIN,50,N,C,MEX$,N,,
DA0001,1978 BX,0136176577,20125,12/15/2002,SYSADM,12/16/2002,A,1,1,12/16/2002,GENIN,56,N,C,MEX$,N,,
DA0012,9754701 BITAL,0136176577,1272.31,12/16/2002,SYSADM,12/17/2002,A,1,1,12/17/2002,GENIN,58,N,C,MEX$,N,,
CF0002,0653655 BBV,0136176577,2587.5,12/16/2002,SYSADM,12/17/2002,A,1,1,12/17/2002,GENIN,07,N,C,MEX$,N,,
CA0029,EFEVO,0136176577,917.13,12/16/2002,SYSADM,12/17/2002,A,1,1,12/17/2002,GENIN,59,N,C,MEX$,N,,
TA0001,26312 bbva,0136176577,32114.88,12/16/2002,SYSADM,12/18/2002,A,1,1,12/18/2002,GENIN,26,N,C,MEX$,N,,
TA0010,TR20021218,34937,14510.1,12/18/2002,SYSADM,12/18/2002,A,1,1,12/18/2002,GENIN,001,N,C,MEX$,N,,
CA0014,TR20021220,34937,32619.75,12/22/2002,SYSADM,12/20/2002,A,1,1,12/20/2002,GENIN,10,N,C,MEX$,N,,
TI0001,TR20021220,34937,121152.5,12/22/2002,SYSADM,12/20/2002,A,1,1,12/20/2002,GENIN,16,N,C,MEX$,N,,
DA0004,01048 BR,0136176577,23000,12/25/2002,SYSADM,12/23/2002,A,1,1,12/23/2002,GENIN,44,N,C,MEX$,N,,
TA0007,TR20021224,0136176577,7728,12/25/2002,SYSADM,12/24/2002,A,1,1,12/24/2002,GENIN,60,N,C,MEX$,N,,
TA0010,TR20021226,0136176577,16628.57,12/25/2002,SYSADM,12/26/2002,A,1,1,12/26/2002,GENIN,001,N,C,MEX$,N,,
TA0012,0868356 BBVA,0136176577,2825.09,12/25/2002,SYSADM,12/27/2002,A,1,1,12/27/2002,GENIN,55,N,C,MEX$,N,,
DA0011,TR20021211,34937,2932.5,12/26/2002,SYSADM,12/11/2002,A,1,1,12/11/2002,GENIN,61,N,C,MEX$,N,,
DA0004,1071 BR,0136176577,36800,12/30/2002,SYSADM,12/31/2002,A,1,1,12/31/2002,GENIN,44,N,C,MEX$,N,,
CA0044,TR20021217,0136176577,2913.8,1/1/2003,SYSADM,12/17/2002,A,1,1,12/17/2002,GENIN,61,N,C,MEX$,N,,
CA0045,EFECTIVO,0136176577,901.33,1/1/2003,SYSADM,12/19/2002,A,1,1,12/19/2002,GENIN,62,N,C,MEX$,N,,
CA0042,EFEVO,0136176577,192.78,1/1/2003,SYSADM,12/24/2002,A,1,1,12/24/2002,GENIN,53,N,C,MEX$,N,,
CA0046,TR20021224,0136176577,3148.95,1/1/2003,SYSADM,12/24/2002,A,1,1,12/24/2002,GENIN,63,N,C,MEX$,N,,
CA0047,EFEVO,0136176577,901.33,1/1/2003,SYSADM,12/27/2002,A,1,1,12/27/2002,GENIN,64,N,C,MEX$,N,,
CA0048,TR20021231,0136176577,1308.7,1/1/2003,SYSADM,12/31/2002,A,1,1,12/31/2002,GENIN,65,N,C,MEX$,N,,
CA0036,EFEVO,0136176577,217.5,1/1/2003,SYSADM,9/26/2002,A,1,1,9/26/2002,GENIN,47,N,C,MEX$,N,,
CA0028,EFE 28/2/02,34937,1070,1/2/2003,SYSADM,2/28/2002,A,1,1,2/28/2002,GENIN,31,N,C,MEX$,N,,
CA0049,1855295 BITAL,0136176577,217.35,1/5/2003,SYSADM,1/6/2003,A,1,1,1/6/2003,GENIN,66,N,C,MEX$,N,,
CA0051,EFEVO,0136176577,1218.7,1/6/2003,HOMERO,1/7/2003,A,1,1,1/7/2003,GENIN,67,N,C,MEX$,N,,
TA0016,TR20030107,34937,40249.43,1/6/2003,HOMERO,1/7/2003,A,1,1,1/7/2003,GENIN,43,N,C,MEX$,N,,
TA0001,046 BN,0136176577,35017.92,1/6/2003,SYSADM,1/8/2003,A,1,1,1/8/2003,GENIN,26,N,C,MEX$,N,,
CA0039,0014635 BN,0136176577,23919.7,1/6/2003,SYSADM,1/8/2003,A,1,1,1/8/2003,GENIN,68,N,C,MEX$,N,,
CA0014,TR20030109,34937,32619.75,1/8/2003,SYSADM,1/9/2003,A,1,1,1/9/2003,GENIN,10,N,C,MEX$,N,,
CA0047,TR20030109,0136176577,1161.63,1/8/2003,SYSADM,1/9/2003,A,1,1,1/9/2003,GENIN,64,N,C,MEX$,N,,
CA0050,TR20030108,0136176577,1308.7,1/8/2003,SYSADM,1/8/2003,A,1,1,1/8/2003,GENIN,69,N,C,MEX$,N,,
TA0006,10617 BX,0136176577,8280,1/9/2003,SYSADM,1/10/2003,A,1,1,1/10/2003,GENIN,50,N,C,MEX$,N,,
TI0001,TR20030110,34937,121152.5,1/12/2003,SYSADM,1/10/2003,A,1,1,1/10/2003,GENIN,16,N,C,MEX$,N,,
DA0004,1080 BR,0136176577,36800,1/12/2003,SYSADM,1/13/2003,A,1,1,1/13/2003,GENIN,44,N,C,MEX$,N,,
DA0012,9754739 BITAL,0136176577,2277,1/12/2003,SYSADM,1/13/2003,A,1,1,1/13/2003,GENIN,58,N,C,MEX$,N,,
TA0007,TR20030113,0136176577,36642.45,1/12/2003,SYSADM,1/13/2003,A,1,1,1/13/2003,GENIN,60,N,C,MEX$,N,,
TA0001,CH.95 BR,0136176577,19051.2,1/14/2003,SYSADM,1/15/2003,A,1,1,1/15/2003,GENIN,26,N,C,MEX$,N,,
CA0053,8330701 BITAL,0136176577,12511.11,1/14/2003,SYSADM,1/15/2003,A,1,1,1/15/2003,GENIN,70,N,C,MEX$,N,,
CA0028,1005967 BRURA,0136176577,3227.45,1/15/2003,HOMERO,1/16/2003,A,1,1,1/16/2003,GENIN,31,N,C,MEX$,N,,
CA0014,TR20030116,34937,107645.18,1/16/2003,SYSADM,1/16/2003,A,1,1,1/16/2003,GENIN,10,N,C,MEX$,N,,
TA0006,10656 BX,0136176577,16330,1/16/2003,SYSADM,1/17/2003,A,1,1,1/17/2003,GENIN,50,N,C,MEX$,N,,
CA0054,TR20030116,0136176577,1094.38,1/16/2003,SYSADM,1/17/2003,A,1,1,1/17/2003,GENIN,71,N,C,MEX$,N,,
DA0004,01117 BNR,0136176577,23000,1/19/2003,SYSADM,1/21/2003,A,1,1,1/21/2003,GENIN,44,N,C,MEX$,N,,
DA0012,9754745 BITAL,0136176577,2277,1/19/2003,SYSADM,1/21/2003,A,1,1,1/21/2003,GENIN,58,N,C,MEX$,N,,
DA0009,TR20030120,34937,11366.05,1/19/2003,SYSADM,1/20/2003,A,1,1,1/20/2003,GENIN,32,N,C,MEX$,N,,
DA0013,00965 BX,34937,3795,1/20/2003,SYSADM,1/21/2003,A,1,1,1/21/2003,GENIN,62,N,C,MEX$,N,,
TI0002,0332 BX,34937,826.28,1/20/2003,SYSADM,1/21/2003,A,1,1,1/21/2003,GENIN,46,N,C,MEX$,N,,
CA0029,EFECTIVO,0136176577,1610,1/20/2003,SYSADM,1/22/2003,A,1,1,1/22/2003,GENIN,59,N,C,MEX$,N,,
TA0010,TR20030121,0136176577,14355.89,1/20/2003,SYSADM,1/21/2003,A,1,1,1/21/2003,GENIN,001,N,C,MEX$,N,,
TA0001,134 BNR,0136176577,7220.85,1/21/2003,SYSADM,1/22/2003,A,1,1,1/22/2003,GENIN,26,N,C,MEX$,N,,
CA0055,TR20030121,0136176577,8000,1/21/2003,SYSADM,1/22/2003,A,1,1,1/22/2003,GENIN,72,N,C,MEX$,N,,
TA0010,TR20030127,0136176577,14637.43,1/26/2003,SYSADM,1/27/2003,A,1,1,1/27/2003,GENIN,001,N,C,MEX$,N,,
TA0016,TR20030128,34937,11859.94,1/27/2003,SYSADM,1/28/2003,A,1,1,1/28/2003,GENIN,43,N,C,MEX$,N,,
TA0001,193 BNR,0136176577,2853.15,1/28/2003,SYSADM,1/29/2003,A,1,1,1/29/2003,GENIN,26,N,C,MEX$,N,,
CA0057,EFEVO,014776993-4,345.1,2/2/2003,SYSADM,2/3/2003,A,1,1,2/3/2003,GENIN,73,N,C,MEX$,N,,
CA0052,TR20030110,34937,11231.57,2/2/2003,SYSADM,1/10/2003,A,1,1,1/10/2003,GENIN,74,N,C,MEX$,N,,
DA0012,9754758 BITAL,0136176577,2277,2/5/2003,SYSADM,2/4/2003,A,1,1,2/4/2003,GENIN,58,N,C,MEX$,N,,
TA0001,0231 BNR,0136176577,3595.48,2/5/2003,SYSADM,2/6/2003,A,1,1,2/6/2003,GENIN,26,N,C,MEX$,N,,
TA0006,10776 BX,0136176577,4140,2/6/2003,SYSADM,2/7/2003,A,1,1,2/7/2003,GENIN,50,N,C,MEX$,N,,
DA0013,991 BX,0136176577,7590,2/6/2003,SYSADM,2/7/2003,A,1,1,2/7/2003,GENIN,75,N,C,MEX$,N,,
CA0014,TR20030207,34937,65239.5,2/6/2003,SYSADM,2/7/2003,A,1,1,2/7/2003,GENIN,10,N,C,MEX$,N,,
DA0008,EFEVO,0136176577,299,2/10/2003,SYSADM,2/12/2003,A,1,1,2/12/2003,GENIN,21,N,C,MEX$,N,,
CA0014,TR20030213,34937,80597.92,2/12/2003,HOMERO,2/13/2003,A,1,1,2/13/2003,GENIN,10,N,C,MEX$,N,,
TA0006,186 bx,34937,8280,2/16/2003,HOMERO,2/17/2003,A,1,1,2/17/2003,GENIN,50,N,C,MEX$,N,,
TA0010,TR20030217,0136176577,11891.51,2/16/2003,HOMERO,2/17/2003,A,1,1,2/17/2003,GENIN,001,N,C,MEX$,N,,
GNRLES,EFEVO,014776993-4,330.63,2/19/2003,HOMERO,2/19/2003,A,1,1,2/19/2003,GENIN,76,N,C,MEX$,N,,
TI0001,TR20030219,0136176577,121152.5,2/19/2003,SYSADM,2/19/2003,A,1,1,2/19/2003,GENIN,16,N,C,MEX$,N,,
CA0029,9107803 BITAL,0136176577,1610,2/20/2003,HOMERO,2/20/2003,A,1,1,2/20/2003,GENIN,59,N,C,MEX$,N,,
DA0013,1022 BX,0136176577,7590,2/21/2003,HOMERO,2/21/2003,A,1,1,2/21/2003,GENIN,75,N,C,MEX$,N,,
CA0024,EFEVO,014776993-4,2022.74,2/24/2003,HOMERO,2/24/2003,A,1,1,2/24/2003,GENIN,14,N,C,MEX$,N,,
TA0006,186 BX,34937,12190,2/28/2003,HOMERO,2/28/2003,A,1,1,2/28/2003,GENIN,50,N,C,MEX$,N,,
DA0012,9754786 BITAL,0136176577,3036,3/3/2003,HOMERO,3/3/2003,A,1,1,3/3/2003,GENIN,58,N,C,MEX$,N,,
CA0006,27354 BN,0136176577,6761.19,3/3/2003,HOMERO,3/3/2003,A,1,1,3/3/2003,GENIN,01,N,C,MEX$,N,,
CF0002,653761 BC,0136176577,5175,3/4/2003,HOMERO,3/4/2003,A,1,1,3/4/2003,GENIN,07,N,C,MEX$,N,,
TA0007,TR20030304,0136176577,50321.7,3/4/2003,HOMERO,3/4/2003,A,1,1,3/4/2003,GENIN,60,N,C,MEX$,N,,
TA0001,387 BNR,0136176577,4540.2,3/5/2003,HOMERO,3/5/2003,A,1,1,3/5/2003,GENIN,26,N,C,MEX$,N,,
CA0014,TR20030306,34937,79835.32,3/6/2003,HOMERO,3/6/2003,A,1,1,3/6/2003,GENIN,10,N,C,MEX$,N,,
DA0014,EFEVO,0136176577,143.75,3/6/2003,HOMERO,3/5/2003,A,1,1,3/5/2003,GENIN,77,N,C,MEX$,N,,
TA0010,TR20030305,0136176577,9717.06,3/6/2003,HOMERO,3/5/2003,A,1,1,3/5/2003,GENIN,001,N,C,MEX$,N,,
TA0006,10910 BX,34937,4140,3/7/2003,HOMERO,3/7/2003,A,1,1,3/7/2003,GENIN,50,N,C,MEX$,N,,
TA0010,TR20030310,0136176577,12412.19,3/10/2003,HOMERO,3/10/2003,A,1,1,3/10/2003,GENIN,001,N,C,MEX$,N,,
CA0049,1855302 bital,0136176577,221.38,3/10/2003,HOMERO,3/10/2003,A,1,1,3/10/2003,GENIN,66,N,C,MEX$,N,,
CA0029,EFVO,0136176577,542.8,3/10/2003,HOMERO,3/10/2003,A,1,1,3/10/2003,GENIN,59,N,C,MEX$,N,,
CA0057,EFVO,0136176577,199.5,3/10/2003,HOMERO,3/10/2003,A,1,1,3/10/2003,GENIN,73,N,C,MEX$,N,,
CA0029,9107820 BITAL,0136176577,3309.7,3/12/2003,HOMERO,3/12/2003,A,1,1,3/12/2003,GENIN,59,N,C,MEX$,N,,
DA0013,1062 BX,0136176577,7590,3/12/2003,HOMERO,3/12/2003,A,1,1,3/12/2003,GENIN,75,N,C,MEX$,N,,
CI-0003,19951 BN,0136176577,1150,3/12/2003,HOMERO,3/12/2003,A,1,1,3/12/2003,GENIN,78,N,C,MEX$,N,,
TA0001,429 BNR,0136176577,28671.72,3/12/2003,HOMERO,3/12/2003,A,1,1,3/12/2003,GENIN,26,N,C,MEX$,N,,
CI-0004,EFEVO,0136176577,175.38,3/13/2003,HOMERO,3/13/2003,A,1,1,3/13/2003,GENIN,79,N,C,MEX$,N,,
DA0012,0300 BN,0136176577,4554,3/13/2003,HOMERO,3/13/2003,A,1,1,3/13/2003,GENIN,58,N,C,MEX$,N,,
TA0014,4915 BX,34937,15898.75,3/13/2003,HOMERO,3/13/2003,A,1,1,3/13/2003,GENIN,28,N,C,MEX$,N,,
CA0014,TR20030314,34937,46063.71,3/14/2003,HOMERO,3/14/2003,A,1,1,3/14/2003,GENIN,10,N,C,MEX$,N,,
CA0024,EFECVO,014776993-4,2948.89,3/17/2003,HOMERO,3/17/2003,A,1,1,3/17/2003,GENIN,14,N,C,MEX$,N,,
CA0006,27545,014776993-4,20458.72,3/18/2003,HOMERO,3/18/2003,A,1,1,3/18/2003,GENIN,06,N,C,MEX$,N,,
TA0001,469 BNR,0136176577,4540.2,3/18/2003,HOMERO,3/19/2003,A,1,1,3/19/2003,GENIN,26,N,C,MEX$,N,,
CA0014,TR20030320,34937,45613.65,3/20/2003,HOMERO,3/20/2003,A,1,1,3/20/2003,GENIN,10,N,C,MEX$,N,,
CA0033,3952 BBV,0136176577,6702.2,3/25/2003,HOMERO,3/25/2003,A,1,1,3/25/2003,GENIN,42,N,C,MEX$,N,,
DA0013,1095 bx,0136176577,7590,3/26/2003,HOMERO,3/26/2003,A,1,1,3/26/2003,GENIN,75,N,C,MEX$,N,,
CA0014,TR20030327,34937,112123.1,3/27/2003,HOMERO,3/27/2003,A,1,1,3/27/2003,GENIN,10,N,C,MEX$,N,,
TA0006,11010 BX,0136176577,20470,3/28/2003,HOMERO,3/28/2003,A,1,1,3/28/2003,GENIN,50,N,C,MEX$,N,,
CF0002,0653783 BBVA,0136176577,5175,3/28/2003,HOMERO,3/28/2003,A,1,1,3/28/2003,GENIN,07,N,C,MEX$,N,,
TA0010,TR20030331,0136176577,8452.64,3/31/2003,HOMERO,3/31/2003,A,1,1,3/31/2003,GENIN,001,N,C,MEX$,N,,
CA0017,11206 SNTDER,0136176577,7020.62,3/31/2003,HOMERO,3/31/2003,A,1,1,3/31/2003,GENIN,09,N,C,MEX$,N,,
CA0057,EFECTVO,0136176577,198.1,3/31/2003,SYSADM,3/31/2003,A,1,1,3/31/2003,GENIN,73,N,C,MEX$,N,,
CA0058,1868 SNTDR,0136176577,8222.5,4/2/2003,HOMERO,4/2/2003,A,1,1,4/2/2003,GENIN,80,N,C,MEX$,N,,
TI0001,TR20030403,0136176577,211523.81,4/3/2003,HOMERO,4/3/2003,A,1,1,4/3/2003,GENIN,16,N,C,MEX$,N,,
CA0014,TR20030404,34937,57928.61,4/4/2003,HOMERO,4/4/2003,A,1,1,4/4/2003,GENIN,10,N,C,MEX$,N,,
TA0016,TR20030408,34937,10224.31,4/9/2003,HOMERO,4/8/2003,A,1,1,4/8/2003,GENIN,43,N,C,MEX$,N,,
DF0001,38 BBVA,0136176577,677.36,4/9/2003,HOMERO,4/8/2003,A,1,1,4/8/2003,GENIN,81,N,C,MEX$,N,,
TA0014,3209 BX,0136176577,2761.55,4/9/2003,HOMERO,4/8/2003,A,1,1,4/8/2003,GENIN,28,N,C,MEX$,N,,
DA0013,1159 BX,34937,3036,4/9/2003,HOMERO,4/8/2003,A,1,1,4/8/2003,GENIN,62,N,C,MEX$,N,,
DA0013,1141 BX,0136176577,7590,4/10/2003,HOMERO,4/10/2003,A,1,1,4/10/2003,GENIN,75,N,C,MEX$,N,,
CA0060,EFEVO,0136176577,999.7,4/10/2003,HOMERO,4/10/2003,A,1,1,4/10/2003,GENIN,82,N,C,MEX$,N,,
CA0052,TR20030408,0136176577,8758.99,4/11/2003,HOMERO,4/11/2003,A,1,1,4/11/2003,GENIN,74,N,C,MEX$,N,,
DA0011,35 BX,0136176577,2521.77,4/15/2003,HOMERO,4/15/2003,A,1,1,4/15/2003,GENIN,83,N,C,MEX$,N,,
DA0013,1140 BX,0136176577,3991.68,4/15/2003,HOMERO,4/15/2003,A,1,1,4/15/2003,GENIN,75,N,C,MEX$,N,,
CA0043,502 SF,0136176577,230.16,4/15/2003,HOMERO,4/15/2003,A,1,1,4/15/2003,GENIN,84,N,C,MEX$,N,,
CA0017,11253 SF,0136176577,20430.56,4/15/2003,HOMERO,4/15/2003,A,1,1,4/15/2003,GENIN,09,N,C,MEX$,N,,
TA0016,TR20030415,34937,6209.21,4/15/2003,HOMERO,4/15/2003,A,1,1,4/15/2003,GENIN,43,N,C,MEX$,N,,
CA0014,TR20030421,34937,13958.7,4/21/2003,HOMERO,4/21/2003,A,1,1,4/21/2003,GENIN,10,N,C,MEX$,N,,
CA0049,1855308 bital,0136176577,451.61,4/22/2003,HOMERO,4/21/2003,A,1,1,4/21/2003,GENIN,66,N,C,MEX$,N,,
CA0006,28021,0136176577,7726.73,4/22/2003,HOMERO,4/21/2003,A,1,1,4/21/2003,GENIN,01,N,C,MEX$,N,,
TA0014,3239 BX,0136176577,14515.47,4/22/2003,HOMERO,4/21/2003,A,1,1,4/21/2003,GENIN,28,N,C,MEX$,N,,
TA0007,TR20030422,0136176577,31401.9,4/23/2003,HOMERO,4/22/2003,A,1,1,4/22/2003,GENIN,60,N,C,MEX$,N,,
DA0012,365 BN,014776993-4,3036,4/23/2003,HOMERO,4/23/2003,A,1,1,4/23/2003,GENIN,58,N,C,MEX$,N,,
TA0001,694 BNR,07016310012,4540.2,4/23/2003,HOMERO,4/23/2003,A,1,1,4/23/2003,GENIN,26,N,C,MEX$,N,,
CA0059,144 BNR,07016310012,3087.69,4/23/2003,HOMERO,4/23/2003,A,1,1,4/23/2003,GENIN,85,N,C,MEX$,N,,
CA0060,EFECVO,0136176577,1250.1,4/23/2003,HOMERO,4/23/2003,A,1,1,4/23/2003,GENIN,82,N,C,MEX$,N,,
CA0062,EFEVO,0136176577,1497.88,4/23/2003,HOMERO,4/23/2003,A,1,1,4/23/2003,GENIN,86,N,C,MEX$,N,,
TA0014,7153783,0136176577,5446.4,4/24/2003,HOMERO,4/24/2003,A,1,1,4/24/2003,GENIN,28,N,C,MEX$,N,,
CA0062,EFVO,0136176577,1009.13,4/25/2003,HOMERO,4/25/2003,A,1,1,4/25/2003,GENIN,86,N,C,MEX$,N,,
GNRLES,219.83,0136176577,219.83,4/25/2003,HOMERO,4/25/2003,A,1,1,4/25/2003,GENIN,87,N,C,MEX$,N,,
CA0017,20140 BN,0136176577,3355.64,4/25/2003,HOMERO,4/25/2003,A,1,1,4/25/2003,GENIN,09,N,C,MEX$,N,,
