CUST_ORDER_ID,LINE_NO,PART_ID,CUSTOMER_PART_ID,UNIT_PRICE,WIP_VAS_UNIT_PRICE,ACCEPT_EARLY,DAYS_EARLY,ORDER_TYPE,LINE_STATUS,ORDER_QTY,USER_ORDER_QTY,SELLING_UM,DESIRED_SHIP_DATE,HTS_CODE,TRADE_DISC_PERCENT,EST_FREIGHT,COMMISSION_PCT,SALES_TAX_GROUP_ID,MISC_REFERENCE,PRODUCT_CODE,COMMODITY_CODE,DRAWING_ID,DRAWING_REV_NO,GL_REVENUE_ACCT_ID,MAT_GL_ACCT_ID,LAB_GL_ACCT_ID,BUR_GL_ACCT_ID,SER_GL_ACCT_ID,LAST_SHIPPED_DATE,TOTAL_ACT_FREIGHT,TOTAL_SHIPPED_QTY,TOTAL_USR_SHIP_QTY,TOTAL_AMT_SHIPPED,TOTAL_AMT_ORDERED,PROMISE_DATE,SERVICE_CHARGE_ID,PIECE_COUNT,LENGTH,WIDTH,HEIGHT,DIMENSIONS_UM,VAT_CODE,EDI_BLANKET_QTY,EDI_BLANKET_USRQTY,EDI_ACCUM_QTY_REL,EDI_ACCUM_USR_REL,EDI_ACCUM_QTY_REC,EDI_ACCUM_USR_REC,EDI_LAST_REC_DATE,EDI_RELEASE_NO,EDI_RELEASE_DATE,EDI_QTY_RELEASED,EDI_USR_QTY_REL,EDI_REQ_REL_DATE,SHIPTO_ID,WAREHOUSE_ID,ORIG_COUNTRY_ID,TYPE,ALLOCATED_QTY,FULFILLED_QTY,EDI_ACCUM_FAB_QTY,EDI_ACCUM_RAW_QTY,EDI_LAST_SHIPDATE,EDI_ACCUM_SHIP_QTY,ACK_ID,EDI_ACCUM_SHIP_ADJ,USER_1,USER_2,USER_3,USER_4,USER_5,USER_6,USER_7,USER_8,USER_9,USER_10,UDF_LAYOUT_ID,SEND_ACK,VAT_CATEGORY,ITA_SPECIAL_CHARGE
SRV-003,3,,,1631.09,0,Y,9999,,A,1,1,,,,0,0,,,Manejo y Maniobras de Productos,MANIOBRAS,,,,5000-000-030,,,,,16-Feb-02,0,1,1,1631.09,1631.09,,MANMB,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,Y,,
SRV-003,4,,,330,0,Y,9999,,A,10,10,,,,0,0,0,,Viajes Primer Destino,FLETES,,,,5000-000-001,,,,,16-Feb-02,0,10,10,3300,3300,,FLT01,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,Y,,
D-00048,1,25866,,0,0,Y,9999,,A,1134,1134,KG,,,0,0,,,HARINA SOYA DESG. S/P 22.68 KG,HARINA,,,,,,,,,18-Feb-02,0,1134,1134,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
D-00049,1,23844,,0,0,Y,9999,,A,3000,3000,KG,,,0,0,,,PVH 2000,PROTEINAS,,,,,,,,,18-Feb-02,0,3000,3000,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
D-00050,1,25767,,0,0,Y,9999,,A,990,990,KG,,,0,0,,,PROLAC AEF S/P 30 KGS.,PROTEINAS,,,,,,,,,19-Feb-02,0,990,990,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
D-00051,1,24746,,0,0,Y,9999,,A,60,60,KG,,,0,0,,,YESTAL 250 (S/P 30 kgs),LEVADURAS,,,,,,,,,19-Feb-02,0,60,60,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
P00027,1,591067,,24.36,0,Y,9999,,C,200,4600,KG,,,0,0,,,DULCE DE CHOCOLATE HPM022,,,,,,,,,,10-Apr-02,0,98,2254,54907.44,112056,,,,,,,,,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,Y,,
D-00052,1,23844,,0,0,Y,9999,,A,3000,3000,KG,,,0,0,,,PVH 2000,PROTEINAS,,,,,,,,,20-Feb-02,0,3000,3000,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
P00028,1,5000849041,,69.53,0,Y,9999,,A,100,100,KG,,,0,0,,,ANTIESPUMANTE 34,,,,,,,,,,,0,0,0,0,6953,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,Y,,
D-00053,1,25866,,0,0,Y,9999,,A,1134,1134,KG,,,0,0,,,HARINA SOYA DESG. S/P 22.68 KG,HARINA,,,,,,,,,21-Feb-02,0,1134,1134,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
D-00054,1,23844,,0,0,Y,9999,,A,2010,2010,KG,,,0,0,,,PVH 2000 S/A S/P 30 KG.,PROTEINAS,,,,,,,,,21-Feb-02,0,2010,2010,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
T00002,1,26096,,0,0,Y,9999,,A,60,60,KG,,,0,0,,,NUTRICREAM 541 S/P 30K,,,,,,,,,,21-Feb-02,0,60,60,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
D-00055,1,25767,,0,0,Y,9999,,A,600,600,KG,,,0,0,,,PROLAC AEF S/P 30 KGS.,PROTEINAS,,,,,,,,,22-Feb-02,0,600,600,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
T00003,1,23535,,0,0,Y,9999,,A,30,30,KG,,,0,0,,,PVH M S/A S/P 30 KG,PROTEINAS,,,,,,,,,23-Feb-02,0,30,30,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
P00029,1,23535,,30,0,Y,9999,,A,30,30,KG,,,0,0,,,PVH M S/A S/P 30 KG,PROTEINAS,,,,,,,,,23-Feb-02,0,30,30,900,900,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,0009,,,,,,,,,,,Y,,
D-00056,1,25866,,0,0,Y,9999,,A,1134,1134,KG,,,0,0,,,HARINA SOYA DESG. S/P 22.68 KG,HARINA,,,,,,,,,25-Feb-02,0,1134,1134,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
P00030,1,591158,,22.24,0,Y,9999,,A,15,345,KG,,,0,0,,,DULCE DE MORA AZUL (CUBETA 23 KG),SABORES,,,,,,,,,25-Feb-02,0,15,345,7672.8,7672.8,,,,,,,,,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,Y,,
P00031,1,,,812.71,0,Y,9999,,A,1,1,,,,0,0,0,,FLETE MEXICO - MONTERREY,FLETES,,,,5000-000-001,,,,,,0,-1,-1,-812.7,812.71,,FLMXMT,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,Y,,
P00032,1,,,812.71,0,Y,9999,,A,1,1,,,,0,0,0,,FLETE MEXICO - MONTERREY,FLETES,,,,5000-000-001,,,,,25-Feb-02,0,1,1,812.71,812.71,,FLMXMT,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,Y,,
P00033,1,24257,,0,0,Y,9999,,A,45.36,45.36,KG,,,0,0,,,PVH CS C/A CAJA 22.68 KG.,PROTEINAS,,,,,,,,,26-Feb-02,0,45.36,45.36,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
P00034,1,24257,,36.59,0,Y,9999,,A,45.36,45.36,KG,,,0,0,,,PVH CS C/A CAJA 22.68 KG.,PROTEINAS,,,,,,,,,26-Feb-02,0,45.36,45.36,1659.72,1659.72,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,Y,,
P00035,1,24746,,74.47,0,Y,9999,,A,510,510,KG,,,0,0,,,YESTAL 250 S/A S/P 30 KG.,LEVADURAS,,,,,,,,,04-Mar-02,0,510,510,37979.7,37979.7,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,Y,,
T00004,1,23844,,0,0,Y,9999,,A,2520,2520,KG,,,0,0,,,PVH 2000 S/A S/P 30 KG.,PROTEINAS,,,,,,,,,28-Feb-02,0,2520,2520,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
P00036,1,591158,,22.58,0,Y,9999,,A,20,460,KG,,,0,0,,,DULCE DE MORA AZUL HPM079,SABORES,,,,,,,,,27-Mar-02,0,20,460,10386.8,10386.8,,,,,,,,,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,Y,,
D-00057,1,25866,,0,0,Y,9999,,A,1134,1134,KG,,,0,0,,,HARINA SOYA DESG. S/P 22.68 KG,HARINA,,,,,,,,,28-Feb-02,0,1134,1134,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
P00037,1,23844,,18.91,0,Y,9999,,A,1020,1020,KG,,,0,0,,,PVH 2000 S/A S/P 30 KG.,PROTEINAS,,,,,,,,,01-Mar-02,0,1020,1020,19288.2,19288.2,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,Y,,
P00038,1,591067,,24.55,0,Y,9999,,A,40,920,KG,,,0,0,,,DULCE DE CHOCOLATE HPM022,SABORES,,,,,,,,,06-Mar-02,0,40,920,22586,22586,,,,,,,,,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,Y,,
P00039,1,591158,220267,22.24,0,Y,9999,,A,40,920,KG,,,0,0,,,DULCE DE MORA AZUL HPM079,SABORES,,,,,,,,,12-Mar-02,0,38,874,19437.76,20460.8,,,,,,,,,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,Y,,
P00040,1,23844,,18.91,0,Y,9999,,A,1500,1500,KG,,,0,0,,,PVH 2000 S/A S/P 30 KG.,PROTEINAS,,,,,,,,,01-Mar-02,0,1500,1500,28365,28365,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,Y,,
D-00058,1,25572,,0,0,Y,9999,,A,1750,1750,KG,,,0,0,,,PROLAC DD 126 4H S/P 25 KG.,PROTEINAS,,,,,,,,,01-Mar-02,0,1750,1750,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
FL0001,1,,,1322.35,0,Y,9999,,A,1,1,,,,0,0,0,,FLETE MEXICO - MONTERREY,FLETES,,,,5000-000-001,,,,,01-Mar-02,0,1,1,1322.35,1322.35,,FLMXMT,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,Y,,
SRV-004,1,,,1000,0,Y,9999,,A,1,1,,,,0,0,,,Almacenaje Minimo Global,ALMACENAJE,,,,,,,,,01-Mar-02,0,1,1,1000,1000,,ALM01,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,Y,,
SRV-004,2,,,4208,0,Y,9999,,A,1,1,,,,0,0,,,Almacenaje por Toneladas,ALMACENAJE,,,,,,,,,01-Mar-02,0,1,1,4208,4208,,ALM02,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,Y,,
SRV-004,3,,,1966.9,0,Y,9999,,A,1,1,,,,0,0,,,Manejo y Maniobras de Productos,MANIOBRAS,,,,5000-000-030,,,,,01-Mar-02,0,1,1,1966.9,1966.9,,MANMB,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,Y,,
SRV-004,4,,,330,0,Y,9999,,A,9,9,,,,0,0,0,,Viajes Primer Destino,FLETES,,,,5000-000-001,,,,,01-Mar-02,0,9,9,2970,2970,,FLT01,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,Y,,
DEV001,1,24746,,0,0,Y,9999,,A,450,450,KG,,,0,0,,,YESTAL 250 S/A S/P 30 KG.,LEVADURAS,,,,,,,,,02-Mar-02,0,450,450,0,0,,,,,,,,IVA,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
T0005,1,24746,,0,0,Y,9999,,A,510,510,KG,,,0,0,,,YESTAL 250 S/A S/P 30 KG.,LEVADURAS,,,,,,,,,02-Mar-02,0,510,510,0,0,,,,,,,,IVA,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
P00042,1,AE-036,,280,0,Y,9999,,A,10,10,KG,,,0,0,,,ACEITE ESENCIAL DE TANGERINA DANCY,SABORES,,,,,,,,,04-Mar-02,0,10,10,2800,2800,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,Y,,
P00042,2,ES-05,,700,0,Y,9999,,A,10,10,KG,,,0,0,,,ACEITE CONCENTRADO DE TORONJA ROJA 5X,,,,,,,,,,04-Mar-02,0,10,10,7000,7000,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,Y,,
D-00059,1,10035,,0,0,Y,9999,,A,2000,2000,KG,,,0,0,,,GLUTEN VITAL DE TRIGO,,,,,,,,,,04-Mar-02,0,2000,2000,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
D-00060,1,10035,,0,0,Y,9999,,A,4000,4000,KG,,,0,0,,,GLUTEN VITAL DE TRIGO,,,,,,,,,,04-Mar-02,0,4000,4000,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
P00041,1,591140,,22.16,0,Y,9999,,A,10,230,KG,,,0,0,,,DULCE DE FRAMBUESA  HPMO78,SABORES,,,,,,,,,13-Apr-02,0,10,230,5096.8,5096.8,,,,,,,,,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,Y,,
D-00061,1,25767,,0,0,Y,9999,,A,600,600,KG,,,0,0,,,PROLAC AEF S/P 30 KGS.,PROTEINAS,,,,,,,,,04-Mar-02,0,600,600,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
D-00062,1,25866,,0,0,Y,9999,,A,1134,1134,KG,,,0,0,,,HARINA SOYA DESG. S/P 22.68 KG,HARINA,,,,,,,,,04-Mar-02,0,1134,1134,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
D-00063,1,23844,,0,0,Y,9999,,A,3000,3000,KG,,,0,0,,,PVH 2000 S/A S/P 30 KG.,PROTEINAS,,,,,,,,,05-Mar-02,0,3000,3000,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
D-00064,1,23844,,0,0,Y,9999,,A,5010,5010,KG,,,0,0,,,PVH 2000 S/A S/P 30 KG.,PROTEINAS,,,,,,,,,05-Mar-02,0,5010,5010,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
P00043,1,26096,,17.35,0,Y,9999,,A,60,60,KG,,,0,0,,,NUTRICREAM 541 S/P 30K,,,,,,,,,,25-Feb-02,0,60,60,1041,1041,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
T00006,1,26096,,0,0,Y,9999,,A,60,60,KG,,,0,0,,,NUTRICREAM 541 S/P 30K,,,,,,,,,,25-Feb-02,0,60,60,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
P00044,1,591140,,22.74,0,Y,9999,,A,20,460,KG,,,0,0,,,DULCE DE FRAMBUESA  HPMO78,SABORES,,,,,,,,,19-Mar-02,0,20,460,10460.4,10460.4,,,,,,,,,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,Y,,
P00045,1,23844,,27.18,0,Y,9999,,A,360,360,KG,,,0,0,,,PVH 2000 S/A S/P 30 KG.,PVH,,,,,,,,,06-Mar-02,0,360,360,9784.8,9784.8,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,Y,,
T00007,1,23844,,0,0,Y,9999,,A,360,360,KG,,,0,0,,,PVH 2000 S/A S/P 30 KG.,PVH,,,,,,,,,06-Mar-02,0,360,360,0,0,,,,,,,,IVA,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
P00046,1,26078,,0,0,Y,9999,,A,2730,2730,KG,,,0,0,,,VEGETAROME 2800 S/P 35 KG.,PROTEINAS,,,,,,,,,07-Mar-02,0,2730,2730,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
P00047,1,26078,,35,0,Y,9999,,A,2730,2730,KG,,,0,0,,,VEGETAROME 2800 S/P 35 KG.,PROTEINAS,,,,,,,,,07-Mar-02,0,2730,2730,95550,95550,,,,,,,,IVA,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
T00008,1,24257,,0,0,Y,9999,,A,158.76,158.76,KG,,,0,0,,,PVH CS C/A CAJA 22.68 KG.,PVH,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
P00048,1,24257,,36.59,0,Y,9999,,C,158.76,158.76,KG,,,0,0,,,PVH CS C/A CAJA 22.68 KG.,PVH,,,,,,,,,25-Mar-02,0,90.72,90.72,3319.44,5809.03,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,Y,,
D-00065,1,25866,,0,0,Y,9999,,A,1360.8,1360.8,KG,,,0,0,,,HARINA SOYA DESG. S/P 22.68 KG,HARINA,,,,,,,,,07-Mar-02,0,1360.8,1360.8,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
D-00066,1,10035,,0,0,Y,9999,,A,6000,6000,KG,,,0,0,,,GLUTEN VITAL DE TRIGO,PROTEINAS,,,,,,,,,07-Mar-02,0,6000,6000,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
P00049,1,23844,,0,0,Y,9999,,A,1020,1020,KG,,,0,0,,,PVH 2000 S/A S/P 30 KG.,PVH,,,,,,,,,12-Feb-02,0,1020,1020,0,0,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,Y,,
D-00067,1,23535,,0,0,Y,9999,,A,990,990,KG,,,0,0,,,PVH M S/A S/P 30 KG,PVH,,,,,,,,,11-Mar-02,0,990,990,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
D-00068,1,23535,,0,0,Y,9999,,A,2010,2010,KG,,,0,0,,,PVH M S/A S/P 30 KG,PVH,,,,,,,,,11-Mar-02,0,2010,2010,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
D-00069,1,25834,,0,0,Y,9999,,A,100,100,KG,,,0,0,,,PROLAC 200 S/P 20 KGS,LACTEO,,,,,,,,,11-Mar-02,0,100,100,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
FL0002,1,,,881.57,0,Y,9999,,A,1,1,,,,0,0,0,,FLETE MEXICO - MONTERREY,FLETES,,,,5000-000-001,,,,,11-Mar-02,0,0,0,0,881.57,,FLMXMT,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,Y,,
FL0003,1,,,881.57,0,Y,9999,,A,1,1,,,,0,0,0,,FLETE MEXICO - MONTERREY,FLETES,,,,5000-000-001,,,,,11-Mar-02,0,1,1,881.57,881.57,,FLMXMT,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,Y,,
FL0004,1,,,881.57,0,Y,9999,,A,1,1,,,,0,0,0,,FLETE MEXICO - MONTERREY,FLETES,,,,5000-000-001,,,,,12-Mar-02,0,1,1,881.57,881.57,,FLMXMT,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,Y,,
D-00070,1,25866,,0,0,Y,9999,,A,1360.8,1360.8,KG,,,0,0,,,HARINA SOYA DESG. S/P 22.68 KG,HARINA,,,,,,,,,12-Mar-02,0,1360.8,1360.8,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
D-00071,1,25866,,0,0,Y,9999,,A,1360.8,1360.8,KG,,,0,0,,,HARINA SOYA DESG. S/P 22.68 KG,HARINA,,,,,,,,,12-Mar-02,0,1360.8,1360.8,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
P00050,1,611001,,9,0,Y,9999,,A,500,500,KG,,,0,0,,,AMIDEX 10,DERIVADOS MAIZ,,,,,,,,,12-Mar-02,0,500,500,4500,4500,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,Y,,
D-00072,1,23844,,0,0,Y,9999,,A,2490,2490,KG,,,0,0,,,PVH 2000 S/A S/P 30 KG.,PVH,,,,,,,,,12-Mar-02,0,2490,2490,0,0,,,,,,,,IVA,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
P00051,1,723375,,12.66,0,Y,9999,,A,270,270,KG,,,0,0,,,COLOMEX RS,,,,,,,,,,13-Mar-02,0,270,270,3418.2,3418.2,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,Y,,
P00051,2,122011,,4.5,0,Y,9999,,A,250,250,KG,,,0,0,,,FECULA GLOBE AA,,,,,,,,,,13-Mar-02,0,250,250,1125,1125,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,Y,,
P00052,1,591132,,22.68,0,Y,9999,,A,20,460,KG,,,0,0,,,DULCE DE FRESA HPM071,SABORES,,,,,,,,,13-Mar-02,0,20,460,10432.8,10432.8,,,,,,,,,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,Y,,
FL0005,1,,,440.79,0,Y,9999,,A,1,1,,,,0,0,0,,FLETE MEXICO - MONTERREY,FLETES,,,,5000-000-001,,,,,13-Mar-02,0,1,1,440.79,440.79,,FLMXMT,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,Y,,
P00053,1,611001,,9,0,Y,9999,,A,50,50,KG,,,0,0,,,AMIDEX 10,DERIVADOS MAIZ,,,,,,,,,13-Mar-02,0,50,50,450,450,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,Y,,
P00054,1,26078,,35,0,Y,9999,,A,2660,2660,KG,,,0,0,,,VEGETAROME 2800 S/P 35 KG.,PROTEINAS,,,,,,,,,11-Apr-02,0,2660,2660,93100,93100,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,Y,,
P00055,1,26078,,35,0,Y,9999,,A,3010,3010,KG,,,0,0,,,VEGETAROME 2800 S/P 35 KG.,PROTEINAS,,,,,,,,,15-Mar-02,0,3010,3010,105350,105350,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,Y,,
D-00073,1,23844,,0,0,Y,9999,,A,3000,3000,KG,,,0,0,,,PVH 2000 S/A S/P 30 KG.,PVH,,,,,,,,,14-Mar-02,0,3000,3000,0,0,,,,,,,,IVA,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
T00009,1,26078,,0,0,Y,9999,,A,3010,3010,KG,,,0,0,,,VEGETAROME 2800 S/P 35 KG.,PROTEINAS,,,,,,,,,14-Mar-02,0,3010,3010,0,0,,,,,,,,IVA,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
D-00074,1,25866,,0,0,Y,9999,,A,1360.8,1360.8,KG,,,0,0,,,HARINA SOYA DESG. S/P 22.68 KG,HARINA,,,,,,,,,14-Mar-02,0,1360.8,1360.8,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
D-00075,1,25767,,0,0,Y,9999,,A,600,600,KG,,,0,0,,,PROLAC AEF S/P 30 KGS.,LACTEO,,,,,,,,,15-Mar-02,0,600,600,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
D-00076,1,25572,,0,0,Y,9999,,A,1750,1750,KG,,,0,0,,,PROLAC DD 126 4H S/P 25 KG.,LACTEO,,,,,,,,,18-Mar-02,0,1750,1750,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
D-00077,1,25866,,0,0,Y,9999,,A,1360.8,1360.8,KG,,,0,0,,,HARINA SOYA DESG. S/P 22.68 KG,HARINA,,,,,,,,,18-Mar-02,0,1360.8,1360.8,0,0,,,,,,,,,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
D-00078,1,23844,,0,0,Y,9999,,A,2490,2490,KG,,,0,0,,,PVH 2000 S/A S/P 30 KG.,PVH,,,,,,,,,18-Mar-02,0,2490,2490,0,0,,,,,,,,IVA,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,Y,,
SRV-005,1,,,1000,0,Y,9999,,A,1,1,,,,0,0,,,Almacenaje Minimo Global,ALMACENAJE,,,,,,,,,18-Mar-02,0,1,1,1000,1000,,ALM01,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,Y,,
SRV-005,2,,,4642.64,0,Y,9999,,A,1,1,,,,0,0,,,Almacenaje por Toneladas,ALMACENAJE,,,,,,,,,18-Mar-02,0,1,1,4642.64,4642.64,,ALM02,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,Y,,
SRV-005,3,,,3348.45,0,Y,9999,,A,1,1,,,,0,0,,,Manejo y Maniobras de Productos,MANIOBRAS,,,,5000-000-030,,,,,18-Mar-02,0,1,1,3348.45,3348.45,,MANMB,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,Y,,
